,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(13),NOX,OX,NX,OHX,NH3X,X(1),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),NO2_X(14),NHO_X(15),N2X(48),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(13) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(13) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(10) ROP [kmol/m^2 s],N2O_X(11) ROP [kmol/m^2 s],H_X(12) ROP [kmol/m^2 s],NO2_X(14) ROP [kmol/m^2 s],NHO_X(15) ROP [kmol/m^2 s],N2X(48) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH3X + OHX <=> H2O_X(10) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + OHX <=> H2O_X(10) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(10) + NX ROP [kmol/m^2 s],2 OHX <=> H2O_X(10) + OX ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2O_X(10) ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX + OX <=> NOX + X(1) ROP [kmol/m^2 s],NOX <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX + NX <=> N2O_X(11) + X(1) ROP [kmol/m^2 s],N2O_X(11) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X + X(1) <=> H_X(12) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + X(1) <=> H_X(12) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + X(1) <=> H_X(12) + NX ROP [kmol/m^2 s],H_X(12) + OX <=> OHX + X(1) ROP [kmol/m^2 s],H_X(12) + OHX <=> H2O_X(10) + X(1) ROP [kmol/m^2 s],NO2(13) + X(1) <=> NO2_X(14) ROP [kmol/m^2 s],NO2_X(14) <=> NO(5) + OX ROP [kmol/m^2 s],NOX + OX <=> NO2_X(14) + X(1) ROP [kmol/m^2 s],H_X(12) + NOX <=> NX + OHX ROP [kmol/m^2 s],H_X(12) + NO2_X(14) <=> NOX + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NHO_X(15) + X(1) ROP [kmol/m^2 s],NHO_X(15) + OX <=> NOX + OHX ROP [kmol/m^2 s],2 OHX <=> H2O(3) + OX + X(1) ROP [kmol/m^2 s],NH2_X(8) + NX <=> 2 NH_X(9) ROP [kmol/m^2 s],NHO_X(15) + NX <=> H_X(12) + N2O_X(11) ROP [kmol/m^2 s],NHO_X(15) + X(1) <=> H_X(12) + NOX ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> H_X(12) + OHX ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX Coverage,NOX Coverage,NX Coverage,X Coverage
999,510.1010101010101,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,510.1010101010101,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287684264453896,0.0,0.0,0.019246773165711776,0.05148380552494604,0.0004985432044337957,1.0167956828790857e-09,2.2379829656994387e-06,2.126597573046753e-07,1.778783823627584e-18,0.4822161125838413,0.18284394793097036,0.3336552435630817,2.0834535550224254e-09,2.3793414534457224e-09,0.0012369429054004625,1.158422972643856e-10,4.732236267136622e-05,1.3681608727859294e-07,7.023854337158646e-15,1.837220082463756e-08,2.708869930130425e-07,1.0950123275798312e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.109070573089264e-10,1.0216682126857729e-09,3.404105178962676e-10,6.942787343676944e-16,-6.81112142687394e-10,1.4520630805091278e-13,1.2145722120806391e-24,-4.924309584104743e-23,-1.388217975395378e-21,3.4052835470755406e-21,3.353936992927894e-21,1.799719731107959e-23,-1.3472815896340131e-18,-2.0679515313825687e-25,-1.4408404482541625e-21,1.3452869170398952e-18,1.5325358577909638e-25,7.609415400634298e-24,1.809457589959748e-25,-1.9120476382101018e-21,0.0,5.109070573089264e-10,6.81112142687394e-10,6.811121424162728e-10,5.012421203262389e-19,1.3622242323619705e-09,6.684104327722839e-21,3.7934892826740218e-22,6.64690899884929e-18,2.314864459042732e-21,-5.312590645178972e-18,3.404105178962676e-10,-5.938490621394223e-11,-2.686588301189917e-23,1.452063080510538e-13,1.4520630805091278e-13,2.644191655387155e-19,2.174323882383744e-24,4.5537041493108947e-17,-9.588296740468894e-10,1.590245654543514e-21,-1.2145722120806391e-24,6.942787612335774e-16,-3.3069864453064445e-12,-5.953080647011899e-11,-3.307680724069074e-12,3.286487835346685e-19,-1.6789160371629638e-21,3.1397750248063514e-28,6.811121421857527e-10,1.2239652136057223e-26,3.322397349703895e-19,-1.0216682073731822e-09,99.77620170343006,99.95726006385854,0.00010193310188662521,0.04263800303955587,0.18285267969803876,0.48223914095759585,0.3336711773683889,0.0012370019759764869
999,523.2323232323231,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,523.2323232323231,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287684039243695,0.0,0.0,0.01924629774449113,0.051484551240198136,0.0004985904618504211,3.4708327440621242e-09,1.7400071481610118e-06,4.1315110980215133e-07,1.5568248077069302e-17,0.5202851169370235,0.2402031902508409,0.23824187124594284,2.633311983476105e-09,1.2426154076645484e-09,0.0012452381173937265,8.316968743270455e-11,2.374535692790992e-05,1.2202408473907047e-07,1.1723364492187498e-14,1.491247456471962e-08,6.971960536014516e-07,1.493703963111843e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.112313612339523e-10,1.0221782485528787e-09,3.4044279401009704e-10,2.369920981951193e-15,-6.814521657586862e-10,2.8210390878222913e-13,1.0630162987128644e-23,-1.7280319984115594e-23,9.430948656945236e-22,2.695328062821519e-22,2.496348521400118e-22,-6.625601051474289e-23,-8.638081700768757e-20,1.9645539548134407e-24,9.340166865806853e-22,8.524899421970996e-20,-2.475382411711117e-25,3.305491275944325e-24,2.6334070282449904e-24,-1.1889550342017664e-21,0.0,5.112313612339523e-10,6.814521657586862e-10,6.814521654776649e-10,1.767130828629105e-18,1.3629042854227926e-09,7.082583399489932e-21,5.436638696127981e-22,6.736762321259608e-18,5.909582967074626e-21,-6.667843360785852e-18,3.4044279401009704e-10,-4.323006798725468e-11,-6.036810395625178e-23,2.8210390878195685e-13,2.8210390878222913e-13,2.740049474385385e-19,5.252423929206911e-24,3.7029867098548815e-17,-9.72977835124645e-10,2.794203509776057e-21,-1.0630162987128644e-23,2.369921042319297e-15,-5.683457721322896e-12,-4.3514541256360376e-11,-5.68582764237848e-12,5.594652616614654e-19,8.250569629466159e-23,9.683535676012167e-28,6.814521639910707e-10,2.4675833566001747e-26,5.605716863235388e-19,-1.0221782418850353e-09,99.8259992851839,99.91685729871949,0.00034777510455374114,0.08279492617596418,0.2402090954188392,0.5202979076539966,0.23824772819677045,0.0012452687303938013
999,536.3636363636364,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,536.3636363636364,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287684995026656,0.0,0.0,0.019245957312728514,0.05148491043927948,0.0004983811260611311,1.0610458332500268e-08,1.504073409870218e-06,7.369353968896213e-07,1.1041111496948288e-16,0.5305854737471699,0.29524881012306303,0.17289797871550597,3.23995340882726e-09,7.389949103080687e-10,0.001253276000596527,7.706446168218557e-11,1.2790340730232228e-05,1.0950330116444195e-07,1.8106953131547454e-14,1.2462612093663232e-08,1.5450507927097772e-06,1.9741202791792777e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.11465163967646e-10,1.0224198958997621e-09,3.4029982231893837e-10,7.244931432677335e-15,-6.816132638940906e-10,5.031871624121015e-13,7.538985897099865e-23,-5.746578811770737e-22,6.0668356204843334e-21,-4.419673305611443e-21,-5.011792948387739e-21,-1.1592326965586814e-22,5.750063310101117e-20,2.0679515313825687e-25,5.487711258785085e-21,-5.844977881581509e-20,-7.4852171397163e-25,1.1968269487876619e-23,-9.435028861932972e-25,-4.935980577805803e-22,0.0,5.11465163967646e-10,6.816132638940906e-10,6.81613263582742e-10,5.5564053048738226e-18,1.3632264824296366e-09,8.115433048567529e-21,9.576606488032312e-22,6.961059553982887e-18,1.3947775596327694e-20,-7.047314121155779e-18,3.4029982231893837e-10,-3.152534332313371e-11,-1.290494933913177e-22,5.031871624113058e-13,5.031871624121015e-13,3.0334910143694e-19,1.3919492563023653e-23,3.19130682061055e-17,-9.814427660834295e-10,4.783919063378834e-21,-7.538985897099865e-23,7.244931561726827e-15,-8.934070216919869e-12,-3.203577449420033e-11,-8.941315148556043e-12,9.217836048494923e-19,7.65050727263566e-21,2.7356848623756207e-27,6.816132583368292e-10,4.729274061551e-26,9.146266483418966e-19,-1.022419888852448e-09,99.84959265901298,99.85129114852228,0.0010629093969337132,0.14764594208080295,0.2952530798999872,0.5305931468741545,0.17290047910085704,0.0012532941250013119
999,549.4949494949495,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,549.4949494949495,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287687021623304,0.0,0.0,0.019245605344704653,0.051485114239285805,0.0004979352419528278,2.9785931610606425e-08,1.3756964933665898e-06,1.237529300619532e-06,6.683505669141468e-16,0.5233438573196831,0.34800236921751226,0.12738212004436192,3.912136860674332e-09,4.752043407924537e-10,0.001261188538322049,8.065158733163218e-11,7.258775399932037e-06,9.8838643096764e-08,2.6525910808794145e-14,1.063826807385664e-08,3.092159535523465e-06,2.549105543565906e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.117083588202296e-10,1.0225513720346828e-09,3.3999529381913024e-10,2.033813981454981e-14,-6.817009211945407e-10,8.449977079816919e-13,4.563566267778151e-22,-4.531398793142054e-23,1.2323503158125679e-21,-1.0139002476290103e-21,-1.0272470653200219e-21,4.238170503161418e-23,-9.757324898363232e-18,-4.1359030627651375e-25,1.1834449888071213e-21,9.757025660570276e-18,9.481476992032383e-25,4.891997841426889e-23,3.607606069982248e-24,-1.2576642110718403e-22,0.0,5.117083588202296e-10,6.817009211945407e-10,6.817009208381809e-10,1.602266013535029e-17,1.3634017891145375e-09,9.643033318653052e-21,1.8282005261997306e-21,7.267123647190446e-18,3.0979447830518487e-20,2.439454888092385e-18,3.3999529381913024e-10,-2.293037316839564e-11,-2.6372250548909027e-22,8.44997707982553e-13,8.449977079816919e-13,3.466745394169697e-19,3.657460024816401e-23,2.849815582759142e-17,-9.85531014394353e-10,7.996443612073529e-21,-4.563566267778151e-22,2.033814007827232e-14,-1.3204284119086436e-11,-2.3795707533009387e-11,-1.3224622259624671e-11,1.4834723279975003e-18,3.326893944346794e-20,7.210856056469565e-27,6.81700905169974e-10,8.700936870592381e-26,1.450329067965771e-18,-1.0225513744741377e-09,99.86243035066335,99.74910792950344,0.0029834402715675353,0.24790863022500537,0.34800601105869927,0.5233493341077258,0.12738345309692795,0.001261201736647031
999,575.7575757575758,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,575.7575757575758,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287695219745008,0.0,0.0,0.019244546655252662,0.051485327674463004,0.0004960893103576258,1.9177972957894407e-07,1.2637044209953592e-06,3.0589012585539208e-06,1.695981447563821e-14,0.4804810334057461,0.4462085569968422,0.07202072974742256,5.477489000093434e-09,2.2852125575818849e-10,0.0012769456396223694,9.929882386029185e-11,2.632706152590309e-06,8.182112870937611e-08,5.093380122669011e-14,8.13062035853735e-09,1.0005746702108324e-05,4.030712588877961e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.124428416726384e-10,1.0226660877284823e-09,3.38734573783356e-10,1.3094905212046586e-13,-6.817773912926248e-10,2.0886473310961948e-12,1.1580325171101094e-20,-9.0825077493176e-22,2.0771883596816222e-22,6.423498353345909e-22,-2.7140339769559433e-22,2.4084922347022466e-23,7.896204088885261e-19,-8.271806125530277e-25,-6.962674789677092e-22,-7.895770139807802e-19,-4.3758177521481935e-24,-3.683538665275201e-24,3.0986961228060685e-24,9.637864439230295e-22,0.0,5.124428416726384e-10,6.817773912926248e-10,6.817773908054306e-10,1.0891011216646031e-16,1.3635546376212381e-09,1.4274508600505125e-20,6.7709861030207226e-21,8.035108027771197e-18,1.3221823902615732e-19,-8.998878031629687e-18,3.38734573783356e-10,-1.1277283525152882e-11,-9.756653535283452e-22,2.0886473310915528e-12,2.0886473310961948e-12,4.7289548442954895e-19,2.2722378321796655e-22,2.4289520664657304e-17,-9.837550183563523e-10,2.0929256148027543e-20,-1.1580325171101094e-20,1.309490530961312e-13,-2.5283206977704728e-11,-1.3496876197082565e-11,-2.5414156042384286e-11,3.7229215614194636e-18,3.298906987221995e-19,4.2338367475015846e-26,6.817772823754911e-10,2.661030425425033e-25,3.392066810150298e-18,-1.0226660787296043e-09,99.87362955790047,99.36808645029753,0.01920701005857928,0.6127065396438955,0.44621423918283265,0.48048715203021863,0.07202164688622498,0.0012769619007238437
999,602.0202020202021,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,602.0202020202021,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287711718251496,0.0,0.0,0.01924238837619987,0.05148544187628617,0.000492136506620026,9.936171938000016e-07,1.2485439005079072e-06,6.619254358034281e-06,2.920366939226355e-13,0.4220143316981442,0.5339664041947718,0.04269848548714425,7.370280748086635e-09,1.263861312592707e-10,0.0012932219188150778,1.257158947691582e-10,1.0791265387648541e-06,6.905827743934847e-08,8.778665916945224e-14,6.528332837254805e-09,2.639436490238037e-05,6.026749397606738e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.139398751215078e-10,1.02268161621366e-09,3.3603496427677683e-10,6.784502142032846e-13,-6.817877445568423e-10,4.5196827949623525e-12,1.9940512173917628e-19,5.834919116251986e-22,6.436633960517961e-21,-1.854954526364261e-21,-1.5532360846953536e-21,-5.0024681720200185e-24,-6.262481020062402e-19,-1.2407709188295415e-24,6.225446645397187e-21,6.216150384085054e-19,-4.9921642437282334e-24,-1.1160475920930305e-23,-5.152301240439671e-22,-4.66696448681979e-21,0.0,5.139398751215078e-10,6.817877445568423e-10,6.817877438755022e-10,5.987149898262537e-16,1.3635748498168285e-09,2.1636601170249692e-20,2.3131226296018285e-20,8.93410373893075e-18,4.825174283752106e-19,-8.890457814381136e-18,3.3603496427677683e-10,-2.7207980718159504e-12,-3.112327913425215e-21,4.519682794956634e-12,4.5196827949623525e-12,6.597083864614193e-19,1.2154703899311999e-21,2.1939851710800366e-17,-9.717055282231289e-10,5.068385801741396e-20,-1.9940512173917628e-19,6.784502173156125e-13,-4.237867721397456e-11,-7.918921598431596e-12,-4.305712763018006e-11,9.67735142238038e-18,2.3606595960730245e-18,2.067277871719348e-25,6.817871458175121e-10,7.25785750080668e-25,7.321358065008424e-18,-1.022681607323202e-09,99.87514560994921,98.57465671911083,0.09951047372411463,1.3258328071650471,0.533981118952873,0.4220259613414277,0.04269966214897221,0.0012932575567270457
999,615.1515151515151,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,615.1515151515151,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287724426021048,0.0,0.0,0.01924050245233724,0.051485490128747015,0.0004888418996114933,2.1112412266678656e-06,1.2633400806849834e-06,9.348334817914099e-06,1.0739888968493932e-12,0.3914175388878904,0.5738571872036229,0.033382135501428545,8.451079397345805e-09,9.783496009804788e-11,0.0013019313253361375,1.4117925169586203e-10,7.167505521032819e-07,6.387441472416053e-08,1.1161449544716247e-13,5.939119126855678e-09,4.0411826706990296e-05,7.239002560608269e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.152455751322664e-10,1.022666465229917e-09,3.3378492208247667e-10,1.4415713726882641e-12,-6.817776427802786e-10,6.383113254566451e-12,7.333276884301818e-19,9.882688669689014e-21,-9.38442668299782e-21,-1.2481241283801352e-20,-2.619599173861874e-21,-1.4058323062656678e-23,1.0712423202383299e-18,-1.0339757656912846e-25,7.24366916362583e-22,-1.0594726082749595e-18,1.615587133892632e-24,5.993182031888108e-23,2.3696785845083567e-22,1.8243628328201955e-21,0.0,5.152455751322664e-10,6.817776427802786e-10,6.81777641972751e-10,1.3153429460709689e-15,1.3635539232519675e-09,2.6699749667319424e-20,4.123836994127984e-20,9.410934375431573e-18,8.773552385732737e-19,-1.1492543028346347e-17,3.3378492208247667e-10,1.693441200086704e-12,-5.264056969639589e-21,6.3831132545669115e-12,6.383113254566451e-12,7.808417302399705e-19,2.671300088179007e-21,2.1191060547569613e-17,-9.625445566517428e-10,7.684268645793945e-20,-7.333276884301818e-19,1.441571377952321e-12,-5.254906473218917e-11,-6.1312278533986964e-12,-5.399063684370614e-11,1.6319042640919754e-17,5.826363339617203e-18,4.307588510020107e-25,6.817763273934369e-10,1.1537919075470345e-24,1.0490853784677824e-17,-1.0226664537373737e-09,99.87366599193149,97.91606573674554,0.21144304004462536,1.8724912232098474,0.573880835158096,0.39143366872706636,0.033383511138500195,0.001301984976337458
999,628.2828282828282,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,628.2828282828282,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287740901641934,0.0,0.0,0.019237692717973837,0.0514855417846505,0.00048419854046298223,4.304045707494257e-06,1.2897922609604731e-06,1.2882951073949645e-05,3.676943074435433e-12,0.3610915811990228,0.6112091666100711,0.026327475441033737,9.627977349824185e-09,7.746699830339061e-11,0.0013113840232588732,1.5818041295731264e-10,4.860024347933231e-07,5.9340765561383794e-08,1.3925368540528588e-13,5.451405474556005e-09,5.983206738370974e-05,8.59875770814534e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.17187384318616e-10,1.02263937562118e-09,3.306138150865621e-10,2.9388295351788016e-12,-6.81759582595082e-10,8.796560188024659e-12,2.5106399051339526e-18,2.4047045135711487e-21,-3.1084033134134678e-21,-3.462920965835365e-21,-5.312457602994329e-22,-8.596665448091425e-24,1.7321182706375711e-18,-2.6883369907973396e-24,4.43926303602454e-22,-1.7285363939957448e-18,-8.887344823543368e-24,-4.130733183936682e-23,6.150863336156028e-22,1.183495559838623e-22,0.0,5.17187384318616e-10,6.81759582595082e-10,6.817595816381995e-10,2.7838573310578947e-15,1.3635163221399731e-09,3.2940518597207023e-20,7.188779249347155e-20,9.892567843760147e-18,1.5493065310470059e-18,-1.338989683019598e-17,3.306138150865621e-10,6.960621657645148e-12,-8.566520341197793e-21,8.79656018801398e-12,8.796560188024659e-12,9.239506106695835e-19,5.694541522427042e-21,2.066086664058561e-17,-9.516277393639732e-10,1.1465775030240381e-19,-2.5106399051339526e-18,2.9388295437453215e-12,-6.329801249732361e-11,-4.774742017905887e-12,-6.623684455232394e-11,2.856142158582297e-17,1.3740119169858085e-17,8.667533087881952e-25,6.817567986601798e-10,1.7904877603583874e-24,1.4821182275921147e-17,-1.0226393622312824e-09,99.87102077390396,96.98838850072518,0.43106538155506197,2.5805461177197637,0.6112460814275603,0.36111338982125074,0.026329065525089984,0.0013114632260989507
999,641.4141414141412,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,641.4141414141412,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287761678105364,0.0,0.0,0.019233468989451,0.0514856018966151,0.00047765918515751385,8.437032046375503e-06,1.3265018207298514e-06,1.733857259737318e-05,1.1775474001034153e-11,0.3314462817952433,0.6462254162408925,0.02091995585045177,1.090633600364756e-08,6.260498572653778e-11,0.0013220357010225268,1.7688765033572115e-10,3.3552108276695216e-07,5.5377336183817315e-08,1.706308463249196e-13,5.045326327559583e-09,8.590332163542728e-05,1.0100766129439455e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.201007503327893e-10,1.0226017775999047e-09,3.2614797248420216e-10,5.760845767664657e-12,-6.817345191024572e-10,1.1838860162469564e-11,8.04034987647618e-18,-7.9926455934907e-21,6.793053494748179e-21,7.620997552548705e-21,-2.9698591019589512e-22,1.2006172075375348e-23,-1.0613351780417823e-18,1.5509636485369267e-24,-5.382945253227863e-24,1.0537571739703195e-18,9.30578189122156e-24,-7.767742939755776e-24,1.125741114896386e-21,3.178838616930995e-22,0.0,5.201007503327893e-10,6.817345191024572e-10,6.817345179696417e-10,5.699220137519719e-15,1.3634632563956248e-09,4.0598813982688195e-20,1.2278016634982302e-19,1.0364619477255712e-17,2.6629191336720126e-18,-1.2305694657710474e-17,3.2614797248420216e-10,1.3864375891515767e-11,-1.3351139020656404e-20,1.1838860162476158e-11,1.1838860162469564e-11,1.0922045501353291e-18,1.1808948201704087e-20,2.032540873258808e-17,-9.392628685714765e-10,1.6853424042055804e-19,-8.04034987647618e-18,5.760845781015796e-12,-7.384271465036691e-11,-3.735286307915873e-12,-7.960356847285831e-11,5.1764512747315237e-17,3.1083132722084394e-17,1.6884725477084252e-24,6.817288197477168e-10,2.7125630462753758e-24,2.0681059428806108e-17,-1.0226017652942086e-09,99.86734981792702,95.681813724409,0.8450277452873617,3.473158530303627,0.6462811970375286,0.3314748915298282,0.020921761616324797,0.0013221498163184145
999,654.5454545454545,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,654.5454545454545,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287787074710554,0.0,0.0,0.01922709059658953,0.05148567364063731,0.00046844908758671844,1.5922221660712498e-05,1.3725314727582512e-06,2.27844156049869e-05,3.539275875492784e-11,0.3026200429875633,0.6792018724300446,0.016723407811354927,1.2292121420164325e-08,5.155312984492761e-11,0.0013345693852012915,1.9760724229838302e-10,2.3518952801532212e-07,5.1925260905649666e-08,2.053382168126815e-13,4.706392429964893e-09,0.00011980302199466116,1.172704925343787e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.244918457075374e-10,1.0225546392542319e-09,3.1985839925799244e-10,1.0871739251910245e-11,-6.817030923988747e-10,1.5557265232351322e-11,2.4166278599952183e-17,9.874080821439634e-21,-1.4981986159735708e-20,-9.205358946774827e-21,9.19623549968325e-22,2.3208584794592146e-23,6.701126627093147e-19,-1.0339757656912846e-25,-4.716958009751229e-21,-6.559483636977959e-19,7.722506500006781e-25,-9.971403790385326e-23,1.3718273471309118e-22,3.884952978894993e-21,0.0,5.244918457075374e-10,6.817030923988747e-10,6.817030910595267e-10,1.1331329940430154e-14,1.3633947260456566e-09,4.996221112668657e-20,2.0594205133941686e-19,1.0806530180912791e-17,4.463027510067542e-18,-1.6425662913155392e-17,3.1985839925799244e-10,2.349807901579228e-11,-1.9752965742584583e-20,1.5557265232348087e-11,1.5557265232351322e-11,1.2893625772699594e-18,2.3898840810616424e-20,2.017449805477104e-17,-9.258629143747799e-10,2.442525960111607e-19,-2.4166278599952183e-17,1.0871739271663212e-11,-8.288904178941188e-11,-2.930853432690092e-12,-9.376080522749086e-11,9.621595478627367e-17,6.766207138827807e-17,3.191255900203958e-24,6.816917608390704e-10,4.008607888087564e-24,2.854999443640882e-17,-1.0225546228285659e-09,99.86274685272417,93.8409739264534,1.5947910107103695,4.564235062836234,0.6792834593905935,0.30265639425588386,0.016725416657426665,0.001334729696095887
999,667.6767676767678,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,667.6767676767678,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287816954551942,0.0,0.0,0.0192174856862719,0.05148575705975242,0.00045551197164798144,2.8931139734592683e-05,1.4273465608217429e-06,2.919124082481212e-05,1.000132440380276e-10,0.2745442270064006,0.7105188389081902,0.013424361825326834,1.3792176205725855e-08,4.32110685740571e-11,0.0013499631542947168,2.2084904582895487e-10,1.6689219385740814e-07,4.894415997106414e-08,2.424299428436179e-13,4.424237104937619e-09,0.0001623747873735548,1.343975215609297e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.310923204096583e-10,1.0224985011241189e-09,3.110238982753964e-10,1.9754202789114066e-11,-6.816656676326823e-10,1.993180000066868e-11,6.828911417494885e-17,-3.689538309655625e-20,3.751230498959145e-20,3.7769503676702383e-20,2.961536439275126e-22,-1.4905316709460803e-23,-3.6495911729360246e-19,6.4106497472859645e-24,1.634485245950826e-21,3.249235398439175e-19,6.841365277181739e-23,-2.862820401257744e-23,1.5945328023637436e-21,-1.9072810102176044e-21,0.0,5.310923204096583e-10,6.816656676326823e-10,6.816656660512945e-10,2.197018066091426e-14,1.3633091521669738e-09,6.138092028266924e-20,3.401725361923851e-19,1.1189060141253219e-17,7.304329553116896e-18,-1.8919327909872046e-17,3.110238982753964e-10,3.738381585766332e-11,-2.7290908263204707e-20,1.9931800000731326e-11,1.993180000066868e-11,1.5200219568861267e-18,4.737634480566251e-20,2.020987221067936e-17,-9.120010983060803e-10,3.4930829887079797e-19,-6.828911417494885e-17,1.975420281640497e-11,-8.844097825465798e-11,-2.3020740544625566e-12,-1.081952493617717e-10,1.81129631319978e-16,1.4207705892219026e-16,5.8621289896464094e-24,6.81643697064481e-10,5.766947063012442e-24,3.905447391185088e-17,-1.022498482204785e-09,99.85726534391782,91.25409836611007,2.897931596988957,5.847970036900967,0.710634394531627,0.27458887765825585,0.013426545103819984,0.0013501827062972378
