,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),X(1),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H_X(19),N2X2(45),N2X(46),NOX2(52),O2X2(70),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(8) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(8) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],H2OX(9) ROP [kmol/m^2 s],NOX(10) ROP [kmol/m^2 s],OX(11) ROP [kmol/m^2 s],NX(12) ROP [kmol/m^2 s],OHX(13) ROP [kmol/m^2 s],NH3X(14) ROP [kmol/m^2 s],NH2X(15) ROP [kmol/m^2 s],NHX(16) ROP [kmol/m^2 s],N2OX(17) ROP [kmol/m^2 s],NO2X(18) ROP [kmol/m^2 s],H_X(19) ROP [kmol/m^2 s],N2X2(45) ROP [kmol/m^2 s],N2X(46) ROP [kmol/m^2 s],NOX2(52) ROP [kmol/m^2 s],O2X2(70) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(11) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X(14) ROP [kmol/m^2 s],NH3X(14) + OX(11) <=> NH2X(15) + OHX(13) ROP [kmol/m^2 s],NH2X(15) + OX(11) <=> NHX(16) + OHX(13) ROP [kmol/m^2 s],NHX(16) + OX(11) <=> NX(12) + OHX(13) ROP [kmol/m^2 s],NH3X(14) + OHX(13) <=> H2OX(9) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + OHX(13) <=> H2OX(9) + NHX(16) ROP [kmol/m^2 s],NHX(16) + OHX(13) <=> H2OX(9) + NX(12) ROP [kmol/m^2 s],2 OHX(13) <=> H2OX(9) + OX(11) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(9) ROP [kmol/m^2 s],2 NX(12) <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX(12) + OX(11) <=> NOX(10) + X(1) ROP [kmol/m^2 s],NOX(10) <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX(10) + NX(12) <=> N2OX(17) + X(1) ROP [kmol/m^2 s],N2OX(17) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X(14) + X(1) <=> H_X(19) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + X(1) <=> H_X(19) + NHX(16) ROP [kmol/m^2 s],NHX(16) + X(1) <=> H_X(19) + NX(12) ROP [kmol/m^2 s],H_X(19) + OX(11) <=> OHX(13) + X(1) ROP [kmol/m^2 s],H_X(19) + OHX(13) <=> H2OX(9) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX(11) Coverage,NOX(10) Coverage,NX(12) Coverage,X Coverage
999,1560.8695652173913,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1560.8695652173913,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287678455408168,0.0,0.0,0.01880184924126875,0.051487122032155545,5.648893512041501e-05,0.0008866107591819102,5.5094937712791155e-09,7.798196306663929e-08,0.0,0.4695269390259941,2.9465583234981875e-06,1.1443018996079104e-05,0.5304316669398904,1.2549550128579025e-05,8.726430056366502e-06,4.1771313407674795e-15,2.6803110972209845e-13,1.859366241278546e-10,4.024020626360745e-14,0.0,5.728290361940906e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.147043819195682e-10,1.0239547543200445e-09,3.8571259292107685e-11,6.054053392244774e-10,-6.826364875265915e-10,5.322685004652484e-14,0.0,7.973814779076253e-15,-5.9140074055818296e-18,-1.444688958551819e-14,9.876163417790173e-15,-3.4058466865792807e-15,1.907478492547282e-21,-1.1410777017930434e-17,7.99508634175323e-24,-8.252354456438208e-22,2.0082836068772028e-17,0.0,-1.066442604733991e-21,0.0,0.0,0.0,0.0,8.147043819195682e-10,6.826364875265915e-10,6.826235787761586e-10,6.824047712292178e-10,6.651874688408126e-10,1.1748281601753134e-16,3.302111940343872e-15,1.825952801818676e-12,4.449051065400357e-11,-1.0239547543200445e-09,3.8571259292107685e-11,6.054441392677745e-10,6.054053392244774e-10,5.3246932882593614e-14,5.322685004652484e-14,1.2802678393967128e-14,2.2842559620256406e-13,1.562307729555456e-11,-9.617705597842408e-10,9.776348653554582e-10,99.99944905062287,11.30037813922494,88.68402777482285,0.015594085952195675,0.5304408973885961,1.1443218124838687e-05,1.2549768512936446e-05,0.46953510962476624
999,1565.2173913043478,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1565.2173913043478,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287678457347706,0.0,0.0,0.01880344196549174,0.0514871221653787,5.808152824687662e-05,0.0008834247378201863,5.427846340322613e-09,7.844044557097332e-08,0.0,0.477416580605385,2.9882731842419583e-06,1.1136065547294934e-05,0.5225420374867283,1.2563328540385864e-05,8.772357407123672e-06,4.186242109442415e-15,2.6611800751325716e-13,1.8823786451879356e-10,4.0913491327347326e-14,0.0,5.921694658503321e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.137395376397929e-10,1.0239544333962014e-09,3.965868211025784e-11,6.035552795512835e-10,-6.826363450724384e-10,5.318994202969199e-14,0.0,8.162388923474681e-14,3.986328066461691e-16,-3.4562236594619725e-13,2.6102609359984705e-13,2.4133330867035754e-15,-1.2229865356596514e-21,-2.0961352888910243e-16,-2.753763221010198e-23,1.3277929042095344e-21,3.7003083389878885e-16,0.0,-1.6398855643863774e-22,0.0,0.0,0.0,0.0,8.137395376397929e-10,6.826363450724384e-10,6.826230599792466e-10,6.823949929603363e-10,6.648857621858616e-10,1.1943985692165087e-16,3.3473118559080637e-15,1.7737097431483303e-12,4.3163250624123707e-11,-1.0239544333962014e-09,3.965868211025784e-11,6.032632171582009e-10,6.035552795512835e-10,5.3559972863590784e-14,5.318994202969199e-14,1.337526686372316e-14,2.3821441380264536e-13,1.5977082755657085e-11,-9.627857324735357e-10,9.79014404910023e-10,99.99945721536596,11.613440746092715,88.37098338988001,0.015575864027265789,0.5225512775069036,1.113626246440963e-05,1.2563550695544402e-05,0.47742502267993653
999,1573.7373737373734,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1573.7373737373734,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287678460375061,0.0,0.0,0.01880656777392015,0.051487122408830716,6.120715572454102e-05,0.0008771721793759058,5.276733272689969e-09,7.916790951671237e-08,0.0,0.4927750904105986,3.0688867971998293e-06,1.0554414717811203e-05,0.5071835233803458,1.2579945389689025e-05,8.864760077764725e-06,4.209380761127742e-15,2.6262831725715826e-13,1.9282569852928395e-10,4.2133887169679835e-14,0.0,6.318008938502311e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.113953911293185e-10,1.0239549425375416e-09,4.179292311999785e-11,5.987344160264844e-10,-6.826367746166957e-10,5.426304644970805e-14,0.0,-4.1407025295983057e-14,4.4266536566370155e-17,2.1415253181688486e-13,-1.6682982377573945e-13,-5.8703707526585905e-15,-5.6475756322057955e-22,1.1674730796242658e-16,-7.290437915886371e-24,6.544064932802817e-22,-2.0632585161840524e-16,0.0,-6.824240053562477e-23,0.0,0.0,0.0,0.0,8.113953911293185e-10,6.826367746166957e-10,6.826219713678326e-10,6.823747666345366e-10,6.642595589918745e-10,1.2365458715857618e-16,3.440314540539625e-15,1.6762947771293907e-12,4.0692832499124844e-11,-1.0239549425375416e-09,4.179292311999785e-11,5.990026252788994e-10,5.987344160264844e-10,5.405672059808966e-14,5.426304644970805e-14,1.4562846967952114e-14,2.58450920317848e-13,1.670080409973666e-11,-9.646084776916058e-10,9.815822955586962e-10,99.99947232667272,12.248288417161246,87.73580866450492,0.01590291833384149,0.5071927805863646,1.0554607358910426e-05,1.2580175001142888e-05,0.4927840846312754
999,1573.9130434782608,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1573.9130434782608,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287678460426808,0.0,0.0,0.01880663223005911,0.051487122413612585,6.127160918383653e-05,0.0008770432501754121,5.273736619471975e-09,7.91805515799889e-08,0.0,0.4930901936413226,3.070532456717381e-06,1.0542696884946353e-05,0.506868419673243,1.2580147119258212e-05,8.8666921548321e-06,4.209930500684455e-15,2.6255996394321224e-13,1.9292127814825226e-10,4.215762875051903e-14,0.0,6.3264235886397925e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.114028019628757e-10,1.0239550847848666e-09,4.183692595517071e-11,5.98779500075927e-10,-6.826367019812186e-10,5.4139686088319185e-14,0.0,-2.3847074591962947e-14,-9.491211134573696e-17,6.825160574542157e-14,-5.1202976722949083e-14,6.9256310977312584e-15,1.4554242877870522e-21,4.2066033700244605e-17,-3.292364630481448e-24,-1.1052974753041087e-21,-7.433949737873318e-17,0.0,-2.998529720504725e-22,0.0,0.0,0.0,0.0,8.114028019628757e-10,6.826367019812186e-10,6.826219478926177e-10,6.823743343203635e-10,6.642461442321922e-10,1.237467400659426e-16,3.4422924752663073e-15,1.67435321111232e-12,4.064364564353455e-11,-1.0239550847848666e-09,4.183692595517071e-11,5.989018170282634e-10,5.98779500075927e-10,5.406534659094045e-14,5.4139686088319185e-14,1.4588275826918836e-14,2.588833023493383e-13,1.6716162472988972e-11,-9.64643790927428e-10,9.816334249788931e-10,99.99947262633806,12.25879804345468,87.7253382795963,0.015863676949016168,0.506877677206764,1.0542889438607274e-05,1.2580376885266776e-05,0.4930991995269121
999,1578.2608695652173,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1578.2608695652173,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287678461573092,0.0,0.0,0.018808227118014068,0.05148712252902625,6.286644411172039e-05,0.0008738530867644454,5.201030515189061e-09,7.946374392584707e-08,0.0,0.5008669998440765,3.1110414964325295e-06,1.0256177427687303e-05,0.4990915967876323,1.2583353773660555e-05,8.914766330526476e-06,4.224390740654688e-15,2.609101588865251e-13,1.9529767222918645e-10,4.272685250384449e-14,0.0,6.53783365740074e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.103842031155713e-10,1.023954951211159e-09,4.292588766407563e-11,5.967820172684792e-10,-6.826366529067069e-10,5.415877689407877e-14,0.0,2.3655212166670432e-14,1.131276355265504e-16,-1.0472291413183857e-13,8.178883284937121e-14,-8.775344993694703e-16,-2.278882587583591e-22,-5.665247804374977e-17,-7.530907963346701e-24,4.356398394798805e-22,9.992848469715028e-17,0.0,-2.2726787329894435e-22,0.0,0.0,0.0,0.0,8.103842031155713e-10,6.826366529067069e-10,6.826213532997834e-10,6.823634321069918e-10,6.639074589867115e-10,1.260943206134814e-16,3.492002972372115e-15,1.627132305855743e-12,3.9447951001981424e-11,-1.023954951211159e-09,4.292588766407563e-11,5.967315530597261e-10,5.967820172684792e-10,5.425870537877591e-14,5.415877689407877e-14,1.5230165080910504e-14,2.697854492283696e-13,1.7102118266189528e-11,-9.654892290529384e-10,9.828763629336644e-10,99.99947989694849,12.574554000958985,87.40958092316862,0.015865075872395436,0.4991008620147262,1.0256367825228744e-05,1.258358737332656e-05,0.5008762980300753
999,1582.6086956521738,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1582.6086956521738,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287678462463216,0.0,0.0,0.018809820195512576,0.05148712263890549,6.44594939371295e-05,0.0008706666038506477,5.131067364735365e-09,7.969040489858721e-08,0.0,0.5085992250488419,3.1511146554182133e-06,9.976352200200808e-06,0.4913593455184218,1.2583203969332648e-05,8.963237684868351e-06,4.240512565003479e-15,2.5934262421214014e-13,1.9769345715721988e-10,4.326008797611829e-14,0.0,6.755326226261006e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.09253403573568e-10,1.02395512641823e-09,4.40136448135417e-11,5.944963617821561e-10,-6.82636759534279e-10,5.441734934569505e-14,0.0,4.442884697393723e-15,9.57844502294711e-18,9.62565391790203e-15,-8.72976195004603e-15,-5.3466855959855185e-15,-3.5816920523546094e-22,2.203177167144614e-18,-3.5908443534681116e-24,1.5346139067419337e-22,-3.872650373177078e-18,0.0,1.670904837357116e-22,0.0,0.0,0.0,0.0,8.09253403573568e-10,6.82636759534279e-10,6.826207321067007e-10,6.823521329769969e-10,6.635556539128091e-10,1.2857008453283502e-16,3.543149891091977e-15,1.5814798863893965e-12,3.829287056461296e-11,-1.02395512641823e-09,4.40136448135417e-11,5.945604009127692e-10,5.944963617821561e-10,5.441347669532188e-14,5.441734934569505e-14,1.589665431646731e-14,2.810812042174604e-13,1.7499623531753457e-11,-9.662805124355772e-10,9.840771138256974e-10,99.99948689326351,12.895268159442008,87.0887884594699,0.0159433810881046,0.49136861758358436,9.976540456287781e-06,1.2583441417318977e-05,0.508608822434542
999,1586.9565217391305,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1586.9565217391305,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287678463102396,0.0,0.0,0.018811410227894752,0.05148712274344052,6.604952353705461e-05,0.0008674862694397376,5.063739593279354e-09,7.986170871602827e-08,0.0,0.5162835880897491,3.1907364213089113e-06,9.703155474848402e-06,0.4836749471264388,1.2579788205727374e-05,9.011964323969576e-06,4.2582503593407356e-15,2.578551740385693e-13,2.001060865314421e-10,4.375690140998829e-14,0.0,6.978938974210007e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.081705851005526e-10,1.0239548289131541e-09,4.5099333998243024e-11,5.923320262234747e-10,-6.826368018430903e-10,5.452789093111061e-14,0.0,-1.1905379889510496e-14,3.760416641154339e-16,-1.507147057370377e-14,1.4480051375344262e-14,1.21196639420837e-14,-2.506357256035674e-21,-1.4601273894074249e-18,-5.4981964263221656e-24,8.59272635380671e-22,2.5535862602212286e-18,0.0,1.6750407404198809e-21,0.0,0.0,0.0,0.0,8.081705851005526e-10,6.826368018430903e-10,6.826200836045817e-10,6.823404253536489e-10,6.631903057497093e-10,1.3117339654961867e-16,3.595703790255712e-15,1.5373458565678606e-12,3.717688902755217e-11,-1.0239548289131541e-09,4.5099333998243024e-11,5.923714851974183e-10,5.923320262234747e-10,5.453044451737084e-14,5.452789093111061e-14,1.65885252394215e-14,2.927822457836994e-13,1.7909151696086422e-11,-9.670187207280764e-10,9.85237243193511e-10,99.99949362604069,13.213216487355911,86.77080791470067,0.015975597943414514,0.4836842250799185,9.70334160279577e-06,1.2580029513842359e-05,0.516293491548965
999,1591.304347826087,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1591.304347826087,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.928767846349662,0.0,0.0,0.018812996065275853,0.05148712284282159,6.763538247390708e-05,0.0008643143818256075,4.998942472651754e-09,7.997899870619585e-08,0.0,0.5239169342525773,3.229892164082233e-06,9.43651465493554e-06,0.4760415564212113,1.2573196756863872e-05,9.060812696613503e-06,4.277555655512014e-15,2.5644528003446736e-13,2.0253308992374818e-10,4.4217043071428176e-14,0.0,7.20870710069508e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.070699255115827e-10,1.023955312033642e-09,4.618217776994562e-11,5.901222052479413e-10,-6.826368670856335e-10,5.464448073791524e-14,0.0,-1.193454782473686e-14,-4.0712405138050047e-17,3.683994582996664e-14,-2.9076026061057294e-14,4.225750051338499e-15,1.233119498163426e-21,1.9538134975174408e-17,-5.500821755414742e-24,-2.1807905991621662e-21,-3.394775252962932e-17,0.0,9.804158210284759e-22,0.0,0.0,0.0,0.0,8.070699255115827e-10,6.826368670856335e-10,6.826194070648349e-10,6.823282973961848e-10,6.628109792898724e-10,1.3390375977836354e-16,3.6496369135638926e-15,1.4946812160557525e-12,3.6098550494076906e-11,-1.023955312033642e-09,4.618217776994562e-11,5.902136557267567e-10,5.901222052479413e-10,5.461053298538561e-14,5.464448073791524e-14,1.730657890379602e-14,3.049005144056306e-13,1.8331187043756588e-11,-9.677048619343451e-10,9.86358256070431e-10,99.99950010575273,13.531338576672152,86.45265063722125,0.01601078610659121,0.4760508392292013,9.436698666924524e-06,1.2573441934138291e-05,0.5239271506301977
999,1595.6521739130435,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1595.6521739130435,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287678463652372,0.0,-3.764630422809594e-27,0.01881457658996715,0.0514871229372352,6.921595244388694e-05,0.0008611531748138608,4.936576836443127e-09,8.004372583279258e-08,0.0,0.5314962388288048,3.2685681452160687e-06,9.176353298589467e-06,0.4684621981985708,1.2563522738437927e-05,9.109658691512579e-06,4.298387193729856e-15,2.551106852379837e-13,2.0497215736264845e-10,4.46403875421201e-14,0.0,7.4446644743522e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.060087309765592e-10,1.0239553822899428e-09,4.726140613493832e-11,5.880080652166211e-10,-6.826368886212904e-10,5.4652125161253767e-14,0.0,5.924095254482176e-15,-4.7092919041259485e-17,1.988095885513817e-15,-2.581283419022973e-15,-5.284907347784486e-15,-7.7837695641239895e-22,-1.5100500452059599e-18,2.2186555187159916e-24,7.313762955131946e-22,2.6026244387262583e-18,0.0,1.654361225106055e-23,0.0,0.0,0.0,0.0,8.060087309765592e-10,6.826368886212904e-10,6.826187017342293e-10,6.823157369906901e-10,6.624172237138291e-10,1.367608628205342e-16,3.704923654818518e-15,1.4534384759376182e-12,3.505645621126162e-11,-1.0239553822899428e-09,4.726140613493832e-11,5.880647080402923e-10,5.880080652166211e-10,5.4654727785692487e-14,5.4652125161253767e-14,1.805163624846611e-14,3.174482169933859e-13,1.876622794084004e-11,-9.683398710312418e-10,9.87441598825307e-10,99.99950634231634,13.84665227724878,86.13733573675232,0.016011985998891556,0.46847148475406153,9.176535205933191e-06,1.2563771791299647e-05,0.5315067749389413
999,1600.0,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1600.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287678463576772,0.0,0.0,0.018816150744738056,0.05148712302685845,7.07901755393158e-05,0.0008580047611832613,4.876547456686008e-09,8.005745629252018e-08,0.0,0.5390186089040975,3.306751516097965e-06,8.922589752755251e-06,0.4609397654577403,1.2550859528240515e-05,9.158386492961072e-06,4.320704077707962e-15,2.538490215872442e-13,2.0742108279954253e-10,4.502696074951975e-14,0.0,7.686843147921775e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.048752180424366e-10,1.0239555202004589e-09,4.833630901359988e-11,5.857167308563483e-10,-6.826369921410712e-10,5.476827656977837e-14,0.0,-3.2909526398966616e-14,-1.2351996547447468e-16,1.2882226754856686e-13,-1.0517782759328648e-13,9.431754628171455e-15,4.896909226313924e-22,6.102073160196767e-17,-1.7218119879460727e-24,-5.5616263966827075e-22,-1.0416898350834651e-16,0.0,1.0112282988460763e-22,0.0,0.0,0.0,0.0,8.048752180424366e-10,6.826369921410712e-10,6.826179668375218e-10,6.823027317503748e-10,6.620085750197898e-10,1.397445371944782e-16,3.761540129550711e-15,1.4135713666676683e-12,3.4049262315994014e-11,-1.0239555202004589e-09,4.833630901359988e-11,5.859002172314831e-10,5.857167308563483e-10,5.466410758627002e-14,5.476827656977837e-14,1.882453828060313e-14,3.3043782983664975e-13,1.9214784734439965e-11,-9.689246146107091e-10,9.88488661713165e-10,99.99951234525433,14.164509289322153,85.81944137265299,0.016049338024848387,0.460949054590153,8.92276956609289e-06,1.255111246062949e-05,0.5390294715278202
999,304.3478260869565,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,304.3478260869565,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999984,0.0,0.0,0.019999999999994987,0.05000000000000986,3.316728759993527e-15,4.486799135763712e-26,0.000999999999993365,4.773276440972038e-26,0.0,1.8732017626765719e-07,5.926528396881696e-10,0.9790840061088304,0.003202850344317832,0.017704674452079613,5.455701395299172e-13,7.168496574199968e-06,7.32742529844418e-08,1.039410542526659e-06,1.4126888022496549e-31,0.0,2.758321697023872e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.39619887908589e-21,7.453724499715332e-21,2.2641325859882807e-21,3.0628697325529125e-32,-4.541079391248339e-21,3.2584306749155866e-32,0.0,6.490424349474902e-22,-6.61326741606402e-22,5.2991251670377925e-25,3.7598069918909267e-22,3.759996228393551e-23,-3.765106117061611e-22,4.274547056832049e-22,-4.146404865084329e-22,-3.8129874799429905e-23,2.0800524079821503e-46,0.0,-1.2906358221500923e-38,0.0,0.0,0.0,0.0,3.39619887908589e-21,4.541079391248339e-21,4.1094332831634415e-21,4.528260988556898e-21,-2.2218071253174323e-21,4.1914024017142555e-24,4.1835166484910035e-27,6.788202172190429e-21,1.3757271273136492e-34,-7.453724499715332e-21,2.2641325859882807e-21,5.299125799167834e-25,3.0628697325529125e-32,3.258430674915608e-32,3.2584306749155866e-32,-2.1283519083087567e-35,2.1655926533864e-35,-6.753698078659887e-39,1.5894824820329884e-45,3.7856010932978615e-37,6.63510045517679e-10,99.99999999788444,6.76389216656937e-10,1.4391518831589834e-09,0.0032028768698221266,0.9790921147290332,0.017704821079417055,1.8732172762398228e-07
999,308.69565217391306,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,308.69565217391306,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999968,8.03752e-318,-2.93521e-318,0.01999999999998951,0.05000000000002068,6.950134793978111e-15,1.5746512310287308e-25,0.0009999999999860962,1.4326328313249044e-25,0.0,2.510630055602975e-07,7.043003258800105e-10,0.977885941216037,0.003735417441135749,0.01837057837563825,8.313158066321211e-13,6.602846467851952e-06,7.371033274310143e-08,1.134642208680102e-06,3.4623807900189943e-31,0.0,4.2552876461781755e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.11666274368376e-21,1.569823366503136e-20,4.744441828899951e-21,1.0749203271442523e-31,-9.471502357067732e-21,9.779728497195655e-32,0.0,1.4829874123409383e-21,-1.4649081778530523e-21,6.979334365522996e-25,-6.378835247572822e-22,1.844390344451645e-23,6.371855913046531e-22,-6.354250554888522e-22,6.180437544359635e-22,-1.914183686343984e-23,8.101256746877849e-46,0.0,9.266506854435792e-39,0.0,0.0,0.0,0.0,7.11666274368376e-21,9.471502357067732e-21,1.0098220918047362e-20,9.488874013213435e-21,-4.716583852777364e-21,8.70649450928909e-24,9.644907115679091e-27,1.4224609347761423e-20,4.752967936846282e-34,-1.569823366503136e-20,4.744441828899951e-21,6.97933641841617e-25,1.0749203271442523e-31,9.779728497195735e-32,9.779728497195655e-32,-6.669332503283333e-35,6.821305383019915e-35,-2.822748721605396e-38,8.395047043811183e-45,1.4822347949002995e-36,1.3903808659954109e-09,99.99999999680587,1.1328206413684173e-09,2.0613022247025444e-09,0.003735446622086843,0.9778935804269889,0.018370721885957404,2.510649668557624e-07
999,313.0434782608696,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,313.0434782608696,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999936,0.0,0.0,0.01999999999997846,0.05000000000004247,1.4269746249733297e-14,5.336255905934532e-25,0.0009999999999714534,4.1703924304532e-25,0.0,3.338112663545607e-07,8.331353396659467e-10,0.9766110402926244,0.004337820235386897,0.019043398003102847,1.252144651967236e-12,6.0970572449072925e-06,7.415023204677278e-08,1.2356156901174255e-06,8.280974380027144e-31,0.0,6.487407880491553e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4611654955026354e-20,2.940957949871034e-20,9.741103302639631e-21,3.642743123748678e-31,-1.953350827392176e-20,2.8468777767007297e-31,0.0,1.307803190977455e-22,-1.8626958937232828e-22,-4.1876025000117925e-24,5.205944470439484e-22,3.1753464959588598e-22,-5.164068444782057e-22,8.810555592577466e-22,-8.2975389156102355e-22,-3.1334704708375687e-22,-2.715015774629333e-45,0.0,-9.253463412692997e-38,0.0,0.0,0.0,0.0,1.4611654955026354e-20,1.953350827392176e-20,1.8634724839594604e-20,1.9482184873670034e-20,-9.410006648403243e-21,1.7727875069604835e-23,2.1732554791636262e-26,2.920556030171203e-20,1.5868980006340686e-33,-2.940957949871034e-20,9.741103302639631e-21,-4.187601851049703e-24,3.642743123748678e-31,2.846877776700703e-31,2.8468777767007297e-31,-2.025744108451433e-34,2.0818476122869867e-34,-1.1335388021771394e-37,4.2330092844085435e-44,5.589531095134462e-36,2.8546609520674338e-09,99.99999999520769,1.8697795364653408e-09,2.922541408418136e-09,0.004337852368712048,0.9766182747464287,0.01904353907112015,3.338137391324489e-07
