,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),X(1),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H_X(19),N2X2(45),N2X(46),NOX2(52),O2X2(70),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(8) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(8) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],H2OX(9) ROP [kmol/m^2 s],NOX(10) ROP [kmol/m^2 s],OX(11) ROP [kmol/m^2 s],NX(12) ROP [kmol/m^2 s],OHX(13) ROP [kmol/m^2 s],NH3X(14) ROP [kmol/m^2 s],NH2X(15) ROP [kmol/m^2 s],NHX(16) ROP [kmol/m^2 s],N2OX(17) ROP [kmol/m^2 s],NO2X(18) ROP [kmol/m^2 s],H_X(19) ROP [kmol/m^2 s],N2X2(45) ROP [kmol/m^2 s],N2X(46) ROP [kmol/m^2 s],NOX2(52) ROP [kmol/m^2 s],O2X2(70) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(11) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X(14) ROP [kmol/m^2 s],NH3X(14) + OX(11) <=> NH2X(15) + OHX(13) ROP [kmol/m^2 s],NH2X(15) + OX(11) <=> NHX(16) + OHX(13) ROP [kmol/m^2 s],NHX(16) + OX(11) <=> NX(12) + OHX(13) ROP [kmol/m^2 s],NH3X(14) + OHX(13) <=> H2OX(9) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + OHX(13) <=> H2OX(9) + NHX(16) ROP [kmol/m^2 s],NHX(16) + OHX(13) <=> H2OX(9) + NX(12) ROP [kmol/m^2 s],2 OHX(13) <=> H2OX(9) + OX(11) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(9) ROP [kmol/m^2 s],2 NX(12) <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX(12) + OX(11) <=> NOX(10) + X(1) ROP [kmol/m^2 s],NOX(10) <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX(10) + NX(12) <=> N2OX(17) + X(1) ROP [kmol/m^2 s],N2OX(17) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X(14) + X(1) <=> H_X(19) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + X(1) <=> H_X(19) + NHX(16) ROP [kmol/m^2 s],NHX(16) + X(1) <=> H_X(19) + NX(12) ROP [kmol/m^2 s],H_X(19) + OX(11) <=> OHX(13) + X(1) ROP [kmol/m^2 s],H_X(19) + OHX(13) <=> H2OX(9) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX(11) Coverage,NOX(10) Coverage,NX(12) Coverage,X Coverage,Residence Time (s)
999,500,101325.0,6.597782479539534e-08,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289972491581246,0.0,0.0,0.019991057490365744,0.05001761842160506,5.92210739791417e-06,9.898448260526455e-11,0.0009881527219033595,1.6189421372014274e-12,0.0,0.0006010008671191849,7.122189541172223e-08,0.7600028688465684,0.1942238204064545,0.04516060250928825,6.084362688324233e-08,7.363076065958862e-07,8.554741728707778e-08,1.0748742025828854e-05,2.589423168640581e-19,0.0,4.707997851522437e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3957883695693457e-12,4.7915510670510156e-12,1.597169417774838e-12,2.6695731405846713e-17,-3.1943664048460935e-12,4.366224211311921e-19,0.0,3.764499902669103e-17,-1.4602669158530096e-18,3.618505304610675e-17,-3.3911946281655786e-17,-3.8338014280279916e-17,-2.2731059990258184e-18,1.2047130706038391e-19,-1.2014793718403705e-19,2.152958033767748e-18,6.879980281035079e-29,0.0,1.5180309220078332e-29,0.0,0.0,0.0,0.0,2.3957883695693457e-12,3.1943664048460935e-12,3.1917853776652905e-12,3.1943205866663017e-12,-1.5945585238492932e-12,2.580901855173225e-15,4.5816452544731484e-17,4.788922771349119e-12,1.0680356214053401e-19,-4.7915510670510156e-12,1.597169417774838e-12,6.331740687315346e-17,2.6695731405846713e-17,4.36622421199992e-19,4.366224211311921e-19,4.854322794875103e-21,1.4038773130017565e-21,4.0648641598854436e-21,-6.360108737468962e-25,1.032370026345574e-20,1.1847278096640492,99.9991369500941,0.0008357128777720358,2.7337028120040675e-05,0.19422609428331455,0.760011766585957,0.04516113122738687,0.0006010079033414245,1.1806020066889635
999,500,101325.0,6.648787838417263e-07,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289997234289566,0.0,0.0,0.01999910091432049,0.050001771365079536,5.95410486605446e-07,1.2367656845261995e-11,0.000998808868627471,1.616630040535519e-13,0.0,0.0006048257086550344,7.165245145746253e-08,0.759794436929085,0.1941318315881728,0.04545707531549355,6.102850239867313e-08,7.489843951083402e-07,8.671555859757888e-08,1.0857323077570406e-05,3.191090504646663e-20,0.0,4.754608724931688e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.427355828867713e-12,4.854677583191044e-12,1.6182086227046241e-12,3.3612859363222444e-17,-3.2364517540499173e-12,4.393682560467179e-19,0.0,2.1419562056742943e-17,2.231678059189973e-20,2.1458923611988598e-17,-2.030606658011745e-17,-2.2219017743403348e-17,-1.1528570504758835e-18,4.0980754370119406e-19,-3.927628606715252e-19,7.600942422908364e-19,6.673347257301772e-32,0.0,-2.0422696547231464e-30,0.0,0.0,0.0,0.0,2.427355828867713e-12,3.2364517540499173e-12,3.2338180256438063e-12,3.2364051523856914e-12,-1.6155466179244848e-12,2.633313670953881e-15,4.65831874390479e-17,4.851997590738242e-12,1.0745360186481403e-19,-4.854677583191044e-12,1.6182086227046241e-12,5.551115123125783e-17,3.3612859363222444e-17,4.393682560467846e-19,4.393682560467179e-19,4.9276133581291034e-21,1.4321035592149435e-21,4.097234661558075e-21,-6.3660422269418065e-25,1.0457588185167085e-20,0.11911313725289537,99.99893427745326,0.001038571314965023,2.715123176551928e-05,0.19413412828393908,0.7598034257520526,0.045457613099903094,0.0006048328641051893,0.17725752508361212
999,500,101325.0,6.7001875035095775e-06,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999725190944,0.0,0.0,0.019999910664208958,0.05000017600800093,5.916170711764685e-08,1.2599099292794989e-12,0.0009998816457125817,1.6052349573663274e-14,0.0,0.000605209640405385,7.169564748059359e-08,0.7597735091157901,0.19412259689746805,0.04548684149921597,6.104702466551442e-08,7.502648015139339e-07,8.683331476550131e-08,1.0868247035006094e-05,9.067122100470231e-21,0.0,4.759297229960417e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.430536891526239e-12,4.8610386972869034e-12,1.6203285860094086e-12,3.4506578218753116e-17,-3.2406926045477868e-12,4.39643853330744e-19,0.0,5.2471106919279296e-17,1.395439434067708e-19,5.2657313464744826e-17,-5.456201250735933e-17,-5.2011780794514536e-17,1.9046986013825573e-18,-1.2125078411727923e-18,1.2591683722887379e-18,-6.455301581607314e-19,5.845197381215261e-32,0.0,2.3079893063705922e-29,0.0,0.0,0.0,0.0,2.430536891526239e-12,3.2406926045477868e-12,3.238055196154096e-12,3.2406458958495167e-12,-1.6176602429546908e-12,2.638615966530446e-15,4.666060277998322e-17,4.858353442271623e-12,1.0751883659202748e-19,-4.8610386972869034e-12,1.6203285860094086e-12,8.760353553682876e-17,3.4506578218753116e-17,4.396438533308024e-19,4.39643853330744e-19,4.9350005731064126e-21,1.4349586035240514e-21,4.1004816003235825e-21,-6.366626416503313e-25,1.0471077416515803e-20,0.011835428741831938,99.99890807704547,0.001064790244751763,2.713270978211567e-05,0.19412489588893236,0.7597825071038666,0.04548738019930558,0.0006052168078955157,-0.8260869565217385
999,500,101325.0,6.751984523072494e-05,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999972726364,0.0,0.0,0.0199999911338004,0.05000001746804976,5.87154907272411e-09,1.253554583080609e-13,0.0009999882538375077,1.5930198384809215e-15,0.0,0.0006052477828846989,7.169993865281774e-08,0.7597714299252146,0.1941216794724168,0.045489798741271716,6.104886445221689e-08,7.503920850530941e-07,8.684501845579135e-08,1.0869332542230142e-05,6.79712123045765e-21,0.0,4.75976311613988e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.430853043953652e-12,4.8616711496835655e-12,1.6205392781323414e-12,3.4597930018196865e-17,-3.2411140457906928e-12,4.39671232774826e-19,0.0,-1.5001157291689283e-17,-9.937741808848243e-20,-1.5088281277238412e-17,1.4705195744509535e-17,1.5330482508087824e-17,3.830854389067511e-19,-1.2863123606222215e-19,1.4088452226704428e-19,-2.422009912636594e-19,4.0444528832131946e-33,0.0,1.199339770946232e-30,0.0,0.0,0.0,0.0,2.430853043953652e-12,3.2411140457906928e-12,3.238475026340337e-12,3.241067363803899e-12,-1.6178708492266963e-12,2.6391431458568275e-15,4.666829826484334e-17,4.8589851208642905e-12,1.0752531733240872e-19,-4.8616711496835655e-12,1.6205392781323414e-12,1.994931997373328e-17,3.4597930018196865e-17,4.3967123277482995e-19,4.39671232774826e-19,4.935734758653938e-21,1.4352424605731705e-21,4.100804141388862e-21,-6.366684332105636e-25,1.047241802784984e-20,0.001174616249231819,99.99890539881915,0.0010674703099057166,2.713087094285257e-05,0.19412397869200326,0.7597804288240376,0.04549033753238734,0.0006052549515716835,-1.8294314381270897
999,500,101325.0,70.71284778942982,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999976,0.0,0.0,0.019999999999991542,0.05000000000001669,5.6065025995410614e-15,1.197300183764475e-19,0.0009999999999887842,1.521098281237832e-21,0.0,0.0006052519853253243,7.170041144069648e-08,0.7597712008444961,0.19412157839303895,0.04549012456328543,6.104906715137838e-08,7.504061097000041e-07,8.68463079932543e-08,1.0869452143334995e-05,6.5470124036907604e-21,0.0,4.7598144473582354e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4308878781809185e-12,4.861740841860398e-12,1.62056249253544e-12,3.4608024087474746e-17,-3.2411604838426304e-12,4.396742493681677e-19,0.0,1.2778994986002812e-17,-1.3319719036207164e-19,1.2657197252519271e-17,-1.2940592732657285e-17,-1.2429303262876795e-17,2.8339577156196688e-19,-4.409996608169088e-20,5.550046069777991e-20,-2.278953193812732e-19,3.659266894335748e-33,0.0,-8.677746809860637e-30,0.0,0.0,0.0,0.0,2.4308878781809185e-12,3.2411604838426304e-12,3.2385213217731028e-12,3.241113801860679e-12,-1.6178940240481334e-12,2.639201233678451e-15,4.6669146183386226e-17,4.859054720284749e-12,1.0752603136225683e-19,-4.861740841860398e-12,1.62056249253544e-12,4.7704895589362195e-17,3.4608024087474746e-17,4.396742493681713e-19,4.396742493681677e-19,4.935815648549768e-21,1.43527373761303e-21,4.100839674543654e-21,-6.366690706452268e-25,1.0472565738454843e-20,1.1215854633928046e-09,99.9989051028825,0.0010677664491380223,2.7130668358219446e-05,0.1941238776377599,0.7597801998436652,0.04549066336443069,0.0006052591541441831,-7.849498327759196
999,500,101325.0,712.5950633568398,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999996,0.0,0.0,0.01999999999999916,0.05000000000000165,5.563493003862697e-16,1.1881152428310095e-20,0.000999999999998887,1.5094293626997502e-22,0.0,0.0006052519853290443,7.170041144111687e-08,0.7597712008441999,0.19412157839307856,0.04549012456353813,6.104906715161106e-08,7.504061097123062e-07,8.684630799436461e-08,1.086945214343466e-05,6.547012188565764e-21,0.0,4.759814447404643e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4308878782116886e-12,4.8617410891940195e-12,1.620562492553419e-12,3.460802409615441e-17,-3.2411604417556812e-12,4.396742493704328e-19,0.0,2.1742007362115263e-17,-3.8046776428705457e-19,2.1330814623721383e-17,-2.296944333366605e-17,-1.9991586381538143e-17,1.6386274869577098e-18,-3.3013245774518157e-19,2.9940395558462727e-19,-1.3392234914651163e-18,2.600005424922768e-33,0.0,2.7450535284922005e-30,0.0,0.0,0.0,0.0,2.4308878782116886e-12,3.2411604417556812e-12,3.238521565718591e-12,3.241113801902725e-12,-1.6178929127409064e-12,2.639201233731734e-15,4.666914618416002e-17,4.859054720347742e-12,1.0752603136307467e-19,-4.8617410891940195e-12,1.620562492553419e-12,5.637851296924623e-17,3.460802409615441e-17,4.396742493704354e-19,4.396742493704328e-19,4.935815653282933e-21,1.4352737376401784e-21,4.100839681347579e-21,-6.36669071054487e-25,1.0472565738596692e-20,1.1130419502736189e-10,99.99890510288226,0.0010677664493939686,2.7130668358058154e-05,0.19412387763779954,0.7597801998433692,0.0454906633646834,0.0006052591541479033,-8.852842809364548
999,500,101325.0,7181.039092537341,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.019999999999999924,0.05000000000000019,5.5208133509503586e-17,1.179000762774469e-21,0.00099999999999989,1.4978499608282712e-23,0.0,0.0006052519853293322,7.170041144114705e-08,0.7597712008442609,0.19412157839296607,0.04549012456358949,6.104906715158122e-08,7.50406109713351e-07,8.684630799447781e-08,1.0869452143447854e-05,6.547012167222978e-21,0.0,4.7598144474073294e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4308878782141584e-12,4.861740724969851e-12,1.6205624925571203e-12,3.4608024097020296e-17,-3.2411604670078506e-12,4.396742493709781e-19,0.0,-5.535680388006439e-18,-1.623994331750331e-20,-5.5573992547855586e-18,5.3011308224964014e-18,5.839526626131232e-18,2.562684932316413e-19,2.038036128722978e-20,-2.5859124023831745e-20,-2.8212759467305906e-19,2.8888949165808538e-34,0.0,8.439635664892535e-32,0.0,0.0,0.0,0.0,2.4308878782141584e-12,3.2411604670078506e-12,3.2385212404579394e-12,3.241113801905156e-12,-1.6178939698380248e-12,2.6392012337341872e-15,4.666914618419926e-17,4.859054720351394e-12,1.0752603136297246e-19,-4.861740724969851e-12,1.6205624925571203e-12,2.949029909160572e-17,3.4608024097020296e-17,4.396742493709784e-19,4.396742493709781e-19,4.9358156531843244e-21,1.4352737376427698e-21,4.100839678783781e-21,-6.366690712831912e-25,1.0472565738597763e-20,1.0993810029003015e-11,99.99890510288222,0.0010677664494182447,2.7130668358029826e-05,0.19412387763768701,0.75978019984343,0.04549066336473475,0.0006052591541481912,-9.856187290969899
999,500,101325.0,72365.5342286962,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.02,0.05000000000000003,5.4784611097445545e-18,1.1699562033051747e-22,0.000999999999999989,1.4863593889145018e-24,0.0,0.0006052519853293606,7.170041144111988e-08,0.759771200844305,0.19412157839290187,0.045490124563609576,6.104906715155518e-08,7.504061097134538e-07,8.68463079944985e-08,1.0869452143451537e-05,6.547012165107396e-21,0.0,4.7598144474070705e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.430887878214328e-12,4.861734748305376e-12,1.620562492558507e-12,3.4608024097107446e-17,-3.2411604696018886e-12,4.396742493711816e-19,0.0,1.4505915672915962e-17,5.9604239719000035e-18,2.0463452884779188e-17,-1.8795261733575825e-17,-2.1319741127991014e-17,-1.6681901908699044e-18,8.090209755767737e-19,-8.119053109209312e-19,8.562848568818534e-19,4.5259353693100036e-33,0.0,-2.051822568173861e-31,0.0,0.0,0.0,0.0,2.430887878214328e-12,3.2411604696018886e-12,3.2385204544113644e-12,3.2411138019047666e-12,-1.6178951082503057e-12,2.6392012337333506e-15,4.6669146184189176e-17,4.859054720350833e-12,1.0752603136287773e-19,-4.861734748305376e-12,1.620562492558507e-12,5.551115123125783e-17,3.4608024097107446e-17,4.396742493711861e-19,4.396742493711816e-19,4.935815653578756e-21,1.435273737643139e-21,4.1008396780935274e-21,-6.36669071824859e-25,1.0472565738592431e-20,1.1058862159352145e-12,99.99890510288222,0.0010677664494200198,2.7130668358019167e-05,0.1941238776376228,0.7597801998434741,0.04549066336475483,0.0006052591541482196,-10.859531772575249
999,500,101325.0,729249.6916841444,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.02,0.05000000000000002,5.436433768552488e-19,1.1609810280598349e-23,0.000999999999999999,1.4749569655111604e-25,0.0,0.0006052519853293126,7.170041144116517e-08,0.7597712008442397,0.1941215783929974,0.04549012456357937,6.104906715159906e-08,7.504061097134814e-07,8.684630799448109e-08,1.0869452143446876e-05,6.54701216489234e-21,0.0,4.7598144474078034e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4308878782139783e-12,4.861744821221184e-12,1.62056249255638e-12,3.4608024097113233e-17,-3.24116043826167e-12,4.39674249370862e-19,0.0,-4.012769208004293e-18,-4.1124903513156e-18,-8.159484468843587e-18,6.683487624274828e-18,8.793979951359692e-18,1.4759956198148347e-18,-8.757275585510378e-19,8.415020081045623e-19,-6.344936173863206e-19,1.1555579666323415e-33,0.0,3.827332870006145e-30,0.0,0.0,0.0,0.0,2.4308878782139783e-12,3.24116043826167e-12,3.2385221078196774e-12,3.2411138019057622e-12,-1.6178936174723183e-12,2.6392012337353867e-15,4.6669146184214087e-17,4.859054720352316e-12,1.0752603136303396e-19,-4.861744821221184e-12,1.62056249255638e-12,2.688821387764051e-17,3.4608024097113233e-17,4.396742493708631e-19,4.39674249370862e-19,4.935815656536984e-21,1.43527373764276e-21,4.100839679178212e-21,-6.3666907111467235e-25,1.0472565738601738e-20,1.0842021724855044e-13,99.99890510288222,0.0010677664494216,2.7130668358035057e-05,0.19412387763771835,0.7597801998434088,0.04549066336472463,0.0006052591541481716,-11.862876254180602
999,500,101325.0,7348872.892180357,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.020000000000000004,0.05,5.3947288349436665e-20,1.1520747047682263e-24,0.001,1.463642014397741e-26,0.0,0.0006052519853292954,7.170041144115555e-08,0.7597712008442716,0.1941215783929546,0.045490124563590216,6.104906715158223e-08,7.504061097135277e-07,8.684630799449168e-08,1.0869452143448813e-05,6.547012164873304e-21,0.0,4.759814447407408e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4308878782137477e-12,4.861743801393517e-12,1.6205624925571455e-12,3.4608024097115446e-17,-3.241160402686286e-12,4.396742493709837e-19,0.0,1.4084938735857814e-17,-3.0926631779989422e-18,1.0922473766898952e-17,-1.06366422071969e-17,-1.1236657212064184e-17,-2.858327505308602e-19,-9.815131239079127e-20,2.835071317435382e-20,3.1418344267747677e-19,6.7407548053553255e-34,0.0,-3.95873846825858e-30,0.0,0.0,0.0,0.0,2.4308878782137477e-12,3.241160402686286e-12,3.2385212946680485e-12,3.2411138019054278e-12,-1.6178945661492194e-12,2.6392012337348096e-15,4.666914618420671e-17,4.859054720351823e-12,1.0752603136297423e-19,-4.861743801393517e-12,1.6205624925571455e-12,4.597017211338539e-17,3.4608024097115446e-17,4.396742493709844e-19,4.396742493709837e-19,4.9358156523954635e-21,1.4352737376428871e-21,4.1008396755297295e-21,-6.3666907111467235e-25,1.0472565738597935e-20,0.0,99.99890510288222,0.0010677664494211636,2.713066835802975e-05,0.19412387763767555,0.7597801998434408,0.04549066336473548,0.0006052591541481543,-12.866220735785951
999,500,101325.0,7.017038286703807,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999736,0.0,0.0,0.019999999999914687,0.050000000000168084,5.6498446880982556e-14,1.2065561278056626e-18,0.0009999999998869741,1.5328574083933213e-20,0.0,0.0006052519852889187,7.170041143660007e-08,0.759771200846501,0.19412157839388688,0.045490124560470406,6.104906714961094e-08,7.504061095785252e-07,8.684630798208962e-08,1.0869452142300207e-05,6.547014571523974e-21,0.0,4.759814446913289e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.430887877879151e-12,4.8617406893944684e-12,1.6205624923348765e-12,3.4608023999959836e-17,-3.2411604612903778e-12,4.396742493421256e-19,0.0,-4.6979511312658145e-18,1.866497583721325e-20,-4.6900374197078426e-18,5.815903819392007e-18,4.836414207874588e-18,-1.1258657916960442e-18,1.26149594663789e-18,-1.2722451939696708e-18,-1.4637941409552594e-19,-1.0592614694129795e-33,0.0,5.191178655491199e-31,0.0,0.0,0.0,0.0,2.430887877879151e-12,3.2411604612903778e-12,3.2385199936254415e-12,3.2411138014581763e-12,-1.617894105363296e-12,2.639201233174804e-15,4.6669146176035596e-17,4.8590547196814955e-12,1.0752603135603107e-19,-4.8617406893944684e-12,1.6205624923348765e-12,3.0357660829594124e-17,3.4608023999959836e-17,4.396742493421246e-19,4.396742493421256e-19,4.9358156501274884e-21,1.4352737373421887e-21,4.1008396811503634e-21,-6.366690717767108e-25,1.04725657371727e-20,1.1302590807726887e-08,99.99890510288508,0.001067766446570088,2.7130668359970924e-05,0.19412387763860758,0.759780199845669,0.045490663361615565,0.0006052591541077764,-6.846153846153845
999,500,101325.0,7.637357916378011e-09,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289785811630412,0.0,0.0,0.019930371299802588,0.050137182041968174,4.611143570746637e-05,3.2324114702261924e-10,0.0009077537229337572,1.3305749620888365e-11,0.0,0.0005714479218618113,6.788158746259407e-08,0.761612434535038,0.194930467527694,0.042874873226838105,5.939236415623722e-08,6.431387223218211e-07,7.682701984248256e-08,9.925194999780133e-06,1.9789218831188488e-18,0.0,4.353874518663822e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.15939052767476e-12,4.3187705304071735e-12,1.4395847216743677e-12,1.0091488359251232e-17,-2.8791803656750024e-12,4.1540137649121286e-19,0.0,-2.718721859051309e-18,1.805259830136997e-20,-2.7006340938422127e-18,2.5369244644894317e-18,2.8199342576302353e-18,1.63709640212151e-19,-4.4374319197653887e-20,4.440946928096905e-20,-1.1930015911148716e-19,-4.601239230135545e-30,0.0,6.837893896925357e-31,0.0,0.0,0.0,0.0,2.15939052767476e-12,2.8791803656750024e-12,2.8769798500992427e-12,2.879140199784041e-12,-1.4373492359439496e-12,2.2005556433924226e-15,4.016465703587721e-17,4.3165297170705984e-12,1.0176929117398898e-19,-4.3187705304071735e-12,1.4395847216743677e-12,7.806255641895632e-18,1.0091488359251232e-17,4.1540137648661167e-19,4.1540137649121286e-19,4.3066864312943074e-21,1.1987753274934807e-21,3.813362931496801e-21,-6.306719753378167e-25,9.319455361576138e-21,9.224627706624283,99.99962064581842,0.00035049865161915873,2.8855529959054658e-05,0.19493256827476732,0.7616206423596699,0.04287533528526126,0.0005714540803016111,2.1170568561872916
999,500,101325.0,7.696399902471151e-08,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289976369582224,0.0,0.0,0.019992318159863912,0.05001513466356269,5.08723661931611e-06,8.769919316267415e-11,0.0009898228926435019,1.3892190308804286e-12,0.0,0.0006016017004820445,7.128955723540387e-08,0.7599701323279393,0.1942093733013123,0.04520716600405511,6.087271120638282e-08,7.382894617202087e-07,8.573031676072104e-08,1.0765768856352773e-05,2.2334470347332717e-19,0.0,4.7153080761306266e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.400732389957269e-12,4.8014367225098514e-12,1.6004646851414351e-12,2.759051172088638e-17,-3.2009578353530043e-12,4.3705378091579275e-19,0.0,-1.1577982517048125e-17,2.983835580722977e-20,-1.1547692480015514e-17,1.129614773307832e-17,1.1212700328607796e-17,2.5154557647581486e-19,-5.8608018784128225e-19,5.86534396715751e-19,3.3498879371653807e-19,-6.988910878689621e-30,0.0,3.280728373031975e-30,0.0,0.0,0.0,0.0,2.400732389957269e-12,3.2009578353530043e-12,3.1983693308829807e-12,3.200911897134981e-12,-1.5978441172178476e-12,2.5890856844125976e-15,4.593635552977682e-17,4.798801613057897e-12,1.0690569463416812e-19,-4.8014367225098514e-12,1.6004646851414351e-12,1.6479873021779667e-17,2.759051172088638e-17,4.370537809088038e-19,4.3705378091579275e-19,4.8657993300870765e-21,1.4082852747570666e-21,4.06995200615305e-21,-6.361054730424262e-25,1.0344672713189507e-20,1.0177107356498143,99.9991107468217,0.0008619454908168063,2.730768747718619e-05,0.19421165075651503,0.7599790443485199,0.04520769613961791,0.0006016087553471082,1.1137123745819402
